,gender,age,race,location,risk,workers number,annual turnover,principal,legal status,establish time,credit purchase,funds injections,previous turndown,written plan,regular management account,product or service development,business innovation,loss or profit,credit balance,finance qualification for manager,turnover growth rate,final outcomes,Binary Y,new annual turnover,new workers number,new funds injections,new location,new gender,new establish time,new race,new age,size
3276,1,3,8,5,4,2,1,3,1,5,1,1,2,1,1,0,0,1,2,2,2,1,1,1,1,1,0,1,1,0,1,0
3277,2,3,1,2,3,2,6,4,4,6,1,3,2,1,0,0,0,3,3,2,3,2,1,3,1,2,0,0,1,1,1,0
3278,1,4,3,10,4,2,7,7,2,6,2,3,2,1,0,1,1,2,6,2,4,2,1,4,1,2,1,1,1,0,1,0
3279,1,2,3,9,1,2,7,9,4,4,1,1,2,1,1,0,1,1,1,2,2,1,1,4,1,1,0,1,1,0,0,0
3280,1,3,1,9,4,2,6,1,2,4,1,1,2,1,1,0,1,1,7,1,3,1,1,3,1,1,0,1,1,1,1,0
3281,2,2,3,5,3,2,6,2,4,4,2,1,2,0,0,1,1,1,2,2,2,1,1,3,1,1,0,0,1,0,0,0
3282,1,4,1,1,2,2,5,6,1,6,1,1,2,1,0,0,0,2,1,1,3,1,1,3,1,1,0,1,1,1,1,0
3283,1,3,1,8,2,3,6,1,4,5,1,3,2,0,0,0,0,2,3,2,2,1,1,3,2,2,0,1,1,1,1,3
3284,1,3,1,12,2,2,5,1,2,6,1,1,2,0,1,0,0,1,1,2,2,1,1,3,1,1,0,1,1,1,1,0
3285,1,3,1,6,4,2,6,4,4,6,1,1,2,0,1,0,0,1,4,2,3,1,1,3,1,1,0,1,1,1,1,0
3286,2,2,1,6,4,3,6,9,4,4,2,3,2,1,0,0,0,3,1,2,3,1,1,3,2,2,0,0,1,1,0,3
3287,1,2,1,11,2,2,8,3,4,6,2,2,2,0,1,0,1,1,7,2,4,1,1,5,1,2,1,1,1,1,0,0
3288,1,2,1,12,3,2,8,4,2,6,2,3,2,0,0,0,1,1,1,2,2,1,1,5,1,2,0,1,1,1,0,0
3289,1,2,1,9,2,2,8,4,1,3,1,2,2,0,1,1,1,1,4,2,3,1,1,5,1,2,0,1,1,1,0,0
3290,1,2,1,4,1,2,5,7,4,6,2,1,2,0,0,0,0,1,4,1,2,1,1,3,1,1,0,1,1,1,0,0
3291,1,3,1,1,3,3,5,1,1,6,1,3,2,1,1,0,0,2,2,1,4,1,1,3,2,2,0,1,1,1,1,3
3292,1,3,1,8,2,3,6,1,2,6,2,3,2,0,0,0,0,1,1,2,3,1,1,3,2,2,0,1,1,1,1,3
3293,2,2,1,4,4,2,4,4,1,6,1,3,1,0,0,1,1,1,1,2,2,4,0,2,1,2,0,0,1,1,0,0
3294,2,3,1,9,3,2,6,9,2,6,1,1,2,0,1,0,0,1,2,2,3,1,1,3,1,1,0,0,1,1,1,0
3295,1,3,1,9,1,2,7,9,4,5,2,2,2,1,1,1,1,1,5,1,2,1,1,4,1,2,0,1,1,1,1,0
3296,1,2,1,10,2,2,5,8,1,3,2,1,2,0,0,0,0,1,1,2,3,1,1,3,1,1,1,1,1,1,0,0
3297,1,3,1,11,4,1,7,7,4,5,1,1,2,0,1,1,1,1,1,2,2,1,1,4,1,1,1,1,1,1,1,0
3298,2,2,1,10,2,2,5,4,2,3,1,3,2,1,1,0,1,2,1,2,2,4,0,3,1,2,1,0,1,1,0,0
3299,1,2,1,7,2,2,8,5,4,3,2,2,2,0,0,0,1,1,1,2,2,1,1,5,1,2,0,1,1,1,0,0
3300,1,1,1,9,2,2,5,2,3,3,1,1,2,1,0,0,1,1,1,2,1,1,1,3,1,1,0,1,1,1,0,0
3301,1,2,1,1,2,1,1,1,1,5,2,3,1,0,0,1,1,1,2,2,3,4,0,1,1,2,0,1,1,1,0,0
3302,1,2,1,10,4,2,5,9,4,3,2,3,2,0,1,0,0,1,2,1,1,1,1,3,1,2,1,1,1,1,0,0
3303,1,4,2,8,4,1,3,6,1,6,2,3,2,1,1,0,0,1,1,2,3,1,1,2,1,2,0,1,1,0,1,0
3304,1,3,1,2,2,2,5,9,4,6,1,1,2,0,0,0,0,1,5,2,2,1,1,3,1,1,0,1,1,1,1,0
3305,1,2,3,1,4,2,6,6,3,5,2,1,2,1,1,0,0,2,2,2,4,1,1,3,1,1,0,1,1,0,0,0
3306,1,3,2,12,1,3,6,1,2,6,1,1,2,0,0,0,1,1,1,2,2,1,1,3,2,1,0,1,1,0,1,3
3307,1,2,1,1,2,3,7,4,4,4,1,1,2,0,1,0,0,1,3,1,2,1,1,4,2,1,0,1,1,1,0,3
3308,2,2,1,11,2,2,8,3,4,4,2,3,2,0,0,0,0,1,2,2,3,1,1,5,1,2,1,0,1,1,0,0
3309,1,3,1,11,2,4,6,7,4,6,1,1,2,1,1,0,0,1,6,1,3,1,1,3,3,1,1,1,1,1,1,3
3310,2,3,1,4,3,3,7,2,4,6,1,1,2,0,1,0,0,1,2,2,3,1,1,4,2,1,0,0,1,1,1,3
3311,1,4,1,3,2,4,8,2,4,6,1,1,2,0,1,1,1,1,7,2,2,1,1,5,3,1,0,1,1,1,1,3
3312,1,3,1,4,2,4,8,5,1,6,1,1,2,0,1,0,1,1,1,2,2,1,1,5,3,1,0,1,1,1,1,3
3313,1,3,1,5,3,3,5,2,4,4,1,1,2,1,1,1,1,1,2,2,2,1,1,3,2,1,0,1,1,1,1,3
3314,1,3,1,1,2,5,10,7,3,6,1,1,2,1,1,0,1,1,9,1,2,1,1,6,3,1,0,1,1,1,1,3
3315,1,3,1,4,1,3,8,2,4,6,1,1,2,1,1,1,1,1,7,1,4,2,1,5,2,1,0,1,1,1,1,3
3316,1,3,1,7,2,3,8,1,4,6,1,1,2,1,1,0,1,1,1,2,3,1,1,5,2,1,0,1,1,1,1,3
3317,1,3,1,11,1,3,7,2,4,6,1,1,2,0,1,0,1,1,1,2,3,1,1,4,2,1,1,1,1,1,1,3
3318,1,2,3,11,2,2,8,5,4,1,1,1,2,1,1,0,0,2,4,2,3,1,1,5,1,1,1,1,0,0,0,0
3319,1,2,3,5,2,3,6,9,2,6,2,1,2,0,0,0,0,1,2,2,1,1,1,3,2,1,0,1,1,0,0,3
3320,1,3,1,7,2,3,8,5,4,5,1,3,1,1,1,0,1,1,5,1,2,1,1,5,2,2,0,1,1,1,1,3
3321,2,4,1,10,3,2,1,7,4,6,2,1,2,1,1,1,1,2,1,1,4,4,0,1,1,1,1,0,1,1,1,0
3322,1,2,1,5,2,3,8,4,4,6,1,1,2,0,1,0,1,1,1,2,2,1,1,5,2,1,0,1,1,1,0,3
3323,2,3,1,9,3,3,5,2,4,6,1,1,2,0,1,0,0,1,4,2,3,1,1,3,2,1,0,0,1,1,1,3
3324,2,3,3,1,2,2,3,4,4,6,2,2,2,1,1,0,1,2,2,2,2,1,1,2,1,2,0,0,1,0,1,0
3325,1,2,3,10,3,3,8,3,4,5,1,1,2,0,0,1,1,1,1,2,2,1,1,5,2,1,1,1,1,0,0,3
3326,1,4,3,1,2,3,8,4,4,6,1,3,1,1,0,1,1,1,6,1,3,1,1,5,2,2,0,1,1,0,1,3
3327,1,4,1,11,2,3,7,6,4,6,1,2,2,1,1,1,1,1,6,2,2,1,1,4,2,2,1,1,1,1,1,3
3328,1,3,1,5,2,3,8,4,4,6,2,1,2,1,1,1,1,1,1,2,3,1,1,5,2,1,0,1,1,1,1,3
3329,1,3,1,5,3,3,8,4,4,6,2,1,2,0,0,0,0,1,1,2,3,2,1,5,2,1,0,1,1,1,1,3
3330,1,2,1,11,4,2,8,3,4,4,1,1,1,1,1,0,0,1,3,2,1,2,1,5,1,1,1,1,1,1,0,0
3331,1,4,1,9,2,3,2,4,4,6,1,1,2,1,1,0,0,1,7,2,3,1,1,1,2,1,0,1,1,1,1,3
3332,1,3,1,6,2,3,8,4,2,6,1,1,2,0,1,0,0,1,5,2,3,1,1,5,2,1,0,1,1,1,1,3
3333,1,3,1,3,1,4,8,3,4,6,1,1,2,1,1,0,1,1,9,1,2,2,1,5,3,1,0,1,1,1,1,3
3334,1,3,1,11,1,3,8,6,4,6,1,1,2,1,1,0,1,1,1,1,3,1,1,5,2,1,1,1,1,1,1,3
3335,1,3,1,9,2,3,7,5,4,6,1,1,1,1,1,0,1,1,2,2,2,1,1,4,2,1,0,1,1,1,1,3
3336,1,3,1,1,3,3,8,5,4,4,1,3,2,0,1,0,1,3,2,2,2,1,1,5,2,2,0,1,1,1,1,3
3337,1,2,3,10,3,2,7,3,4,6,1,3,2,1,1,0,1,3,1,1,2,2,1,4,1,2,1,1,1,0,0,0
3338,1,3,1,5,2,3,10,2,4,6,1,3,2,1,1,0,1,1,2,2,2,1,1,6,2,2,0,1,1,1,1,1
3339,2,3,1,4,3,3,8,9,4,5,1,1,2,1,1,0,0,2,4,1,4,1,1,5,2,1,0,0,1,1,1,3
3340,1,3,1,4,2,3,8,3,4,3,2,1,2,1,1,1,1,1,1,2,3,1,1,5,2,1,0,1,1,1,1,3
3341,1,4,1,11,1,3,5,9,4,6,1,2,2,1,1,0,1,1,1,1,3,1,1,3,2,2,1,1,1,1,1,3
3342,1,3,1,9,2,3,7,5,4,6,1,1,2,0,0,0,1,1,7,2,1,2,1,4,2,1,0,1,1,1,1,3
3343,1,2,1,2,1,4,8,6,4,6,2,1,2,1,0,0,0,1,3,2,1,1,1,5,3,1,0,1,1,1,0,3
3344,1,3,1,11,3,3,8,9,4,3,1,1,2,1,1,0,1,1,4,1,2,1,1,5,2,1,1,1,1,1,1,3
3345,2,2,1,9,2,3,4,5,2,6,1,3,2,1,1,0,1,1,4,2,2,1,1,2,2,2,0,0,1,1,0,3
3346,1,2,1,4,3,3,8,3,4,6,1,1,2,1,1,0,1,1,7,1,3,1,1,5,2,1,0,1,1,1,0,3
3347,1,3,3,1,2,3,6,5,4,6,1,3,2,1,1,0,1,1,1,1,3,2,1,3,2,2,0,1,1,0,1,3
3348,1,2,1,1,2,4,8,9,4,6,1,1,2,1,1,1,1,1,4,1,2,1,1,5,3,1,0,1,1,1,0,3
3349,1,2,1,9,2,3,8,3,4,5,1,1,2,1,1,1,1,1,4,1,2,1,1,5,2,1,0,1,1,1,0,3
3350,2,3,1,11,4,3,8,9,4,5,2,1,2,1,1,1,1,1,2,2,2,1,1,5,2,1,1,0,1,1,1,3
3351,1,4,1,1,2,3,9,1,1,6,2,1,2,1,1,0,1,1,7,2,3,1,1,5,2,1,0,1,1,1,1,1
3352,1,3,1,7,2,3,10,9,4,6,2,1,2,0,1,0,0,1,4,2,2,1,1,6,2,1,0,1,1,1,1,1
3353,1,3,1,4,1,2,7,1,2,6,1,1,2,0,0,0,0,1,1,2,2,1,1,4,1,1,0,1,1,1,1,0
3354,1,2,1,4,3,3,8,7,4,5,2,1,2,0,1,0,0,1,1,2,2,1,1,5,2,1,0,1,1,1,0,3
3355,1,2,1,11,2,3,8,1,4,6,2,1,2,1,1,1,1,1,4,2,2,1,1,5,2,1,1,1,1,1,0,3
3356,2,3,1,5,2,3,6,5,2,5,2,1,2,0,1,0,0,1,4,2,3,1,1,3,2,1,0,0,1,1,1,3
3357,2,3,1,10,3,5,9,6,4,3,1,3,2,1,0,0,0,1,7,1,1,1,1,5,3,2,1,0,1,1,1,3
3358,1,3,1,5,2,3,7,9,2,6,1,2,2,1,1,1,1,1,4,2,2,1,1,4,2,2,0,1,1,1,1,3
3359,1,2,1,6,2,3,6,9,4,5,1,1,2,0,0,0,1,1,4,2,2,1,1,3,2,1,0,1,1,1,0,3
3360,1,2,1,4,1,3,8,7,4,6,1,1,2,1,1,1,1,1,4,1,2,1,1,5,2,1,0,1,1,1,0,3
3361,2,2,1,12,2,3,7,9,4,6,1,1,2,0,1,1,1,1,5,2,2,2,1,4,2,1,0,0,1,1,0,3
3362,1,2,1,5,2,3,8,6,4,6,1,1,1,0,1,0,1,1,5,1,2,1,1,5,2,1,0,1,1,1,0,3
3363,3,3,1,1,2,3,6,6,2,6,2,1,2,0,0,0,0,1,1,2,2,1,1,3,2,1,0,1,1,1,1,3
3364,1,3,1,5,2,3,9,3,4,6,1,1,2,0,0,0,0,1,6,1,3,1,1,5,2,1,0,1,1,1,1,1
3365,1,1,1,7,3,4,8,7,4,6,1,1,1,1,0,0,0,1,1,1,2,1,1,5,3,1,0,1,1,1,0,3
3366,1,4,1,10,2,3,9,9,4,6,1,1,2,0,1,0,0,1,7,2,2,2,1,5,2,1,1,1,1,1,1,1
3367,1,4,1,8,4,5,8,8,4,6,1,3,2,1,1,1,0,1,1,1,3,1,1,5,3,2,0,1,1,1,1,3
3368,1,2,1,10,2,3,3,2,4,4,2,1,2,0,0,0,0,1,1,1,2,1,1,2,2,1,1,1,1,1,0,3
3369,1,3,1,5,3,3,8,6,4,6,1,1,1,1,1,0,0,1,3,1,3,1,1,5,2,1,0,1,1,1,1,3
3370,1,2,1,10,1,3,4,5,2,4,2,1,1,1,1,0,0,3,1,2,3,4,0,2,2,1,1,1,1,1,0,3
3371,1,2,1,3,2,3,9,7,4,6,1,2,1,1,1,1,1,1,5,2,2,3,0,5,2,2,0,1,1,1,0,1
3372,2,2,1,12,2,2,5,8,1,6,1,3,2,1,0,0,0,1,4,2,2,1,1,3,1,2,0,0,1,1,0,0
3373,1,3,1,6,3,3,8,7,4,6,2,2,2,1,1,1,1,1,1,2,1,1,1,5,2,2,0,1,1,1,1,3
3374,1,3,1,12,3,3,8,7,4,5,1,1,2,1,1,1,1,1,1,1,2,1,1,5,2,1,0,1,1,1,1,3
3375,2,2,1,2,2,3,6,7,4,6,2,1,2,1,1,0,1,1,4,1,2,2,1,3,2,1,0,0,1,1,0,3
3376,1,2,1,3,1,6,12,2,4,6,1,1,2,1,1,1,1,1,1,1,2,1,1,6,3,1,0,1,1,1,0,2
3377,2,3,1,9,2,4,8,8,4,6,1,3,2,0,1,0,0,2,2,1,4,2,1,5,3,2,0,0,1,1,1,3
3378,1,2,1,10,2,3,11,4,4,6,1,1,2,1,1,0,0,1,1,1,2,1,1,6,2,1,1,1,1,1,0,3
3379,1,2,8,9,2,5,3,6,4,6,2,1,2,1,1,0,1,1,5,1,3,1,1,2,3,1,0,1,1,0,0,3
3380,1,3,1,4,2,5,11,7,4,3,2,1,2,1,1,1,1,1,9,1,2,1,1,6,3,1,0,1,1,1,1,2
3381,1,3,1,1,2,3,12,7,4,6,1,1,2,1,1,0,0,1,9,1,2,1,1,6,2,1,0,1,1,1,1,3
3382,1,2,1,9,1,6,8,4,4,6,2,1,2,1,0,0,0,1,1,1,3,1,1,5,3,1,0,1,1,1,0,3
3383,1,3,1,11,2,5,8,5,4,6,1,1,2,1,1,0,1,1,1,2,2,1,1,5,3,1,1,1,1,1,1,3
3384,1,3,1,10,1,4,10,4,4,6,1,2,2,1,1,0,0,1,8,1,2,1,1,6,3,2,1,1,1,1,1,3
3385,1,2,1,7,1,5,9,2,4,6,1,1,2,1,0,0,0,1,7,2,2,1,1,5,3,1,0,1,1,1,0,3
3386,1,3,1,9,1,4,8,9,4,6,1,1,2,1,1,0,0,1,7,1,2,1,1,5,3,1,0,1,1,1,1,3
3387,1,3,1,8,2,4,9,6,4,5,1,1,2,1,0,0,0,1,7,1,3,1,1,5,3,1,0,1,1,1,1,3
3388,2,3,1,6,3,4,8,3,4,6,1,2,2,1,1,1,0,1,1,1,2,1,1,5,3,2,0,0,1,1,1,3
3389,1,3,2,8,1,6,12,9,4,4,1,1,2,1,1,0,1,1,9,1,2,2,1,6,3,1,0,1,1,0,1,2
3390,1,2,1,7,2,4,9,3,4,6,1,1,2,1,1,0,0,1,8,1,2,1,1,5,3,1,0,1,1,1,0,3
3391,1,2,1,7,2,3,10,1,4,6,1,1,2,0,1,0,0,1,7,2,3,1,1,6,2,1,0,1,1,1,0,1
3392,1,2,3,10,3,2,5,4,2,3,1,3,1,1,1,1,0,1,4,2,3,4,0,3,1,2,1,1,1,0,0,0
3393,1,3,1,11,2,2,8,3,1,4,2,1,2,1,1,0,1,1,4,1,1,1,1,5,1,1,1,1,1,1,1,0
3394,1,2,1,5,1,2,8,1,2,6,2,1,2,1,0,0,0,1,1,2,3,4,0,5,1,1,0,1,1,1,0,0
3395,1,3,1,9,4,2,4,3,4,2,1,2,2,0,1,0,1,1,1,2,3,1,1,2,1,2,0,1,0,1,1,0
3396,1,2,1,9,4,1,8,8,1,5,2,2,1,0,1,0,1,1,1,2,2,1,1,5,1,2,0,1,1,1,0,0
3397,2,2,1,5,2,2,8,8,4,1,2,3,1,0,0,0,1,1,3,2,3,2,1,5,1,2,0,0,0,1,0,0
3398,1,3,10,10,1,3,8,4,4,6,1,1,2,0,1,0,0,1,5,1,2,1,1,5,2,1,1,1,1,0,1,3
3399,1,3,1,10,4,3,6,4,4,3,1,1,2,1,1,0,0,1,1,2,3,1,1,3,2,1,1,1,1,1,1,3
3400,1,3,1,9,3,1,6,6,2,4,2,3,1,1,0,0,0,1,2,2,2,1,1,3,1,2,0,1,1,1,1,0
3401,2,4,1,6,4,2,3,1,2,6,1,2,2,0,0,0,0,1,2,2,3,2,1,2,1,2,0,0,1,1,1,0
3402,2,3,1,11,1,3,8,7,4,6,1,1,2,0,1,0,0,1,1,2,2,2,1,5,2,1,1,0,1,1,1,3
3403,2,3,1,11,1,3,8,6,4,6,1,1,2,1,1,0,1,1,8,2,3,1,1,5,2,1,1,0,1,1,1,3
3404,2,3,1,3,2,3,8,4,4,4,1,1,2,0,1,1,1,1,1,2,2,1,1,5,2,1,0,0,1,1,1,3
3405,3,3,1,4,2,2,5,7,2,6,2,2,2,1,1,0,0,1,2,2,3,1,1,3,1,2,0,1,1,1,1,0
3406,2,2,1,11,4,2,1,7,4,6,1,1,2,1,1,0,1,1,1,1,3,1,1,1,1,1,1,0,1,1,0,0
3407,1,3,1,8,1,3,8,1,4,6,1,3,2,1,1,0,0,1,1,2,3,1,1,5,2,2,0,1,1,1,1,3
3408,1,2,3,10,2,2,8,3,4,4,1,1,2,0,0,0,0,1,7,1,2,1,1,5,1,1,1,1,1,0,0,0
3409,2,2,3,10,4,3,7,4,4,6,2,1,2,0,1,1,1,1,4,1,3,1,1,4,2,1,1,0,1,0,0,3
3410,2,2,1,1,3,3,6,5,2,6,1,1,2,0,1,0,1,2,5,1,2,1,1,3,2,1,0,0,1,1,0,3
3411,2,2,1,8,1,1,5,3,4,4,1,1,2,0,0,1,1,1,1,2,2,1,1,3,1,1,0,0,1,1,0,0
3412,1,3,1,9,3,3,8,1,2,5,1,3,2,1,0,0,1,2,1,1,3,2,1,5,2,2,0,1,1,1,1,3
3413,1,3,8,10,4,2,6,7,4,6,1,2,2,0,1,0,0,1,1,1,2,1,1,3,1,2,1,1,1,0,1,0
3414,1,2,1,11,1,3,9,6,4,5,1,2,2,1,1,1,1,1,6,2,1,1,1,5,2,2,1,1,1,1,0,1
3415,1,3,1,1,2,2,7,1,1,6,1,3,2,0,0,0,0,1,6,2,2,1,1,4,1,2,0,1,1,1,1,0
3416,1,3,1,10,1,2,5,6,4,6,2,1,2,0,0,0,0,1,6,1,3,1,1,3,1,1,1,1,1,1,1,0
3417,1,3,1,6,4,2,2,3,1,3,1,3,2,0,0,1,1,1,3,2,2,2,1,1,1,2,0,1,1,1,1,0
3418,2,3,1,8,3,1,8,2,1,6,2,1,2,0,0,0,0,2,1,2,4,1,1,5,1,1,0,0,1,1,1,0
3419,1,3,1,4,2,2,8,1,2,6,2,1,2,0,0,0,0,1,1,2,2,1,1,5,1,1,0,1,1,1,1,0
3420,1,4,1,5,3,2,4,7,4,5,1,1,2,1,1,0,0,1,2,1,2,1,1,2,1,1,0,1,1,1,1,0
3421,2,2,1,7,3,2,7,3,4,5,1,2,2,0,1,0,0,1,1,1,3,1,1,4,1,2,0,0,1,1,0,0
3422,3,4,1,1,4,1,1,5,2,6,1,1,2,1,1,0,1,1,5,2,3,1,1,1,1,1,0,1,1,1,1,0
3423,1,4,1,3,2,2,3,7,3,6,1,1,2,0,0,0,1,1,3,1,3,1,1,2,1,1,0,1,1,1,1,0
3424,2,3,1,8,4,2,6,9,1,3,1,3,2,1,1,0,1,1,1,1,2,4,0,3,1,2,0,0,1,1,1,0
3425,1,2,1,7,4,2,6,7,4,5,2,1,2,0,0,1,0,1,5,2,2,1,1,3,1,1,0,1,1,1,0,0
3426,1,3,1,8,2,1,4,1,3,2,1,2,1,1,0,0,0,1,4,1,3,1,1,2,1,2,0,1,0,1,1,0
3427,1,3,1,9,2,3,8,2,4,3,1,1,1,0,1,1,0,1,6,1,3,1,1,5,2,1,0,1,1,1,1,3
3428,2,2,1,11,2,5,10,8,4,6,1,1,2,1,1,0,0,1,1,1,2,1,1,6,3,1,1,0,1,1,0,3
3429,1,3,1,11,3,3,9,7,4,4,1,3,2,1,1,1,1,1,1,1,2,1,1,5,2,2,1,1,1,1,1,1
3430,1,3,1,4,3,3,8,2,4,6,1,1,2,0,1,0,0,1,1,1,2,1,1,5,2,1,0,1,1,1,1,3
3431,1,1,1,3,4,3,9,4,4,6,2,1,2,0,1,0,0,1,1,2,2,1,1,5,2,1,0,1,1,1,0,1
3432,1,2,1,5,4,3,6,3,4,3,1,2,2,0,1,1,1,1,1,2,1,1,1,3,2,2,0,1,1,1,0,3
3433,3,2,1,3,2,3,6,2,3,6,1,1,2,0,0,0,0,1,7,1,2,1,1,3,2,1,0,1,1,1,0,3
3434,1,3,1,11,3,3,8,7,4,6,2,1,2,1,1,0,0,1,6,1,4,2,1,5,2,1,1,1,1,1,1,3
3435,1,2,1,11,2,3,8,8,2,6,1,2,2,1,1,1,1,1,3,1,2,2,1,5,2,2,1,1,1,1,0,3
3436,2,2,1,6,2,3,8,2,4,6,1,1,2,1,0,1,0,1,1,1,4,1,1,5,2,1,0,0,1,1,0,3
3437,1,3,1,5,3,3,8,4,4,4,1,1,1,1,1,0,1,1,5,2,1,4,0,5,2,1,0,1,1,1,1,3
3438,1,3,1,10,2,3,8,6,4,6,1,1,2,1,1,0,0,1,1,2,3,1,1,5,2,1,1,1,1,1,1,3
3439,1,2,1,4,2,3,9,4,4,6,1,2,2,0,1,0,0,1,2,2,2,1,1,5,2,2,0,1,1,1,0,1
3440,1,3,1,2,1,5,12,4,4,3,1,1,2,1,0,0,0,1,1,1,2,1,1,6,3,1,0,1,1,1,1,2
3441,1,3,1,3,4,3,8,3,4,6,1,3,1,0,0,0,0,1,1,1,2,1,1,5,2,2,0,1,1,1,1,3
3442,1,3,1,4,1,6,12,1,4,6,1,1,2,1,1,1,0,1,1,1,2,1,1,6,3,1,0,1,1,1,1,2
3443,1,2,1,9,2,3,8,4,4,6,2,1,2,1,1,0,0,1,7,2,3,1,1,5,2,1,0,1,1,1,0,3
3444,2,3,1,3,2,3,6,4,4,6,1,2,2,1,1,1,1,1,5,2,2,2,1,3,2,2,0,0,1,1,1,3
3445,1,3,1,6,1,3,8,1,4,6,1,1,2,1,1,0,0,1,7,2,2,1,1,5,2,1,0,1,1,1,1,3
3446,3,2,1,10,2,3,7,7,3,4,1,1,2,1,0,1,1,1,5,2,2,2,1,4,2,1,1,1,1,1,0,3
3447,1,3,1,6,2,3,9,2,4,6,1,3,2,1,1,1,1,1,5,2,2,1,1,5,2,2,0,1,1,1,1,1
3448,1,2,3,8,2,3,9,7,4,6,1,1,2,0,0,0,1,1,1,2,1,4,0,5,2,1,0,1,1,0,0,1
3449,1,3,1,5,2,2,5,4,1,6,2,1,2,1,1,0,1,1,1,2,3,2,1,3,1,1,0,1,1,1,1,0
3450,2,2,1,1,3,3,7,4,4,5,1,1,2,1,1,1,1,1,3,2,3,1,1,4,2,1,0,0,1,1,0,3
3451,1,2,1,11,2,3,9,7,4,5,1,3,1,1,1,1,1,3,6,1,1,4,0,5,2,2,1,1,1,1,0,1
3452,1,3,1,1,2,3,6,9,3,5,1,3,1,1,1,1,1,1,1,2,2,2,1,3,2,2,0,1,1,1,1,3
3453,1,3,2,2,4,3,8,7,4,5,2,1,2,1,1,0,1,1,6,1,2,1,1,5,2,1,0,1,1,0,1,3
3454,1,3,1,8,2,2,5,9,4,6,1,2,2,1,1,0,1,1,1,2,3,2,1,3,1,2,0,1,1,1,1,0
3455,1,4,1,7,3,3,9,2,4,6,1,3,2,0,1,1,1,2,5,1,2,1,1,5,2,2,0,1,1,1,1,1
3456,1,2,1,7,1,3,8,9,4,6,1,1,2,1,1,0,1,1,1,2,2,1,1,5,2,1,0,1,1,1,0,3
3457,1,3,1,4,1,2,9,2,4,6,1,1,2,0,1,1,1,1,8,2,2,1,1,5,1,1,0,1,1,1,1,3
3458,1,2,1,10,3,3,9,3,4,4,1,1,2,1,1,0,0,1,1,2,3,1,1,5,2,1,1,1,1,1,0,1
3459,1,2,1,4,2,3,9,7,4,5,2,1,2,1,1,1,1,1,1,2,1,1,1,5,2,1,0,1,1,1,0,1
3460,1,2,1,7,1,2,8,4,4,5,2,1,2,0,1,1,1,1,7,2,3,1,1,5,1,1,0,1,1,1,0,0
3461,1,3,1,6,2,2,8,3,4,4,1,1,2,0,0,1,1,1,4,1,1,1,1,5,1,1,0,1,1,1,1,0
3462,1,3,1,3,2,3,7,8,4,3,1,1,2,1,0,0,1,1,1,2,2,1,1,4,2,1,0,1,1,1,1,3
3463,1,2,1,3,2,3,8,4,1,6,2,1,2,0,1,0,0,1,3,1,4,1,1,5,2,1,0,1,1,1,0,3
3464,1,2,1,9,2,3,8,4,4,5,2,1,2,1,1,0,0,1,1,1,3,4,0,5,2,1,0,1,1,1,0,3
3465,1,3,1,5,3,3,8,9,3,6,2,1,2,0,1,0,0,1,1,2,2,1,1,5,2,1,0,1,1,1,1,3
3466,1,3,1,9,2,2,7,3,4,6,1,1,2,1,1,0,1,1,7,1,3,1,1,4,1,1,0,1,1,1,1,0
3467,1,3,1,10,3,3,9,6,4,6,1,2,2,0,1,1,1,3,6,1,4,1,1,5,2,2,1,1,1,1,1,1
3468,1,4,1,1,3,2,7,9,4,6,1,1,2,1,1,0,0,1,4,1,2,1,1,4,1,1,0,1,1,1,1,0
3469,1,3,1,10,1,4,10,7,4,6,1,2,2,0,1,1,0,1,7,1,2,1,1,6,3,2,1,1,1,1,1,3
3470,3,3,1,7,1,4,9,9,2,4,1,1,1,1,1,0,0,1,1,2,2,1,1,5,3,1,0,1,1,1,1,3
3471,1,3,1,6,1,3,8,7,4,6,1,1,2,1,1,0,1,1,7,1,2,1,1,5,2,1,0,1,1,1,1,3
3472,1,3,1,10,2,3,9,7,4,6,2,1,2,1,0,0,0,1,1,1,2,4,0,5,2,1,1,1,1,1,1,1
3473,1,2,1,1,2,3,7,3,4,6,1,1,2,0,1,0,0,1,4,1,2,1,1,4,2,1,0,1,1,1,0,3
3474,1,2,1,10,1,3,8,7,4,6,1,1,2,1,1,0,0,1,1,2,3,1,1,5,2,1,1,1,1,1,0,3
3475,1,4,1,2,1,4,8,1,2,6,1,1,2,0,0,1,1,1,2,1,2,1,1,5,3,1,0,1,1,1,1,3
3476,1,3,1,9,2,3,8,7,4,4,1,1,1,1,1,1,1,2,7,1,3,3,0,5,2,1,0,1,1,1,1,3
3477,1,3,1,7,2,4,9,5,4,6,1,1,2,1,1,1,0,1,1,2,2,1,1,5,3,1,0,1,1,1,1,3
3478,1,4,3,10,3,6,12,6,4,6,1,1,2,1,1,1,1,3,1,2,3,1,1,6,3,1,1,1,1,0,1,2
3479,1,4,1,5,2,4,9,3,4,6,1,1,2,1,1,0,0,1,1,1,3,1,1,5,3,1,0,1,1,1,1,3
3480,1,3,1,5,3,4,10,2,4,6,1,3,2,1,1,1,1,2,1,1,4,2,1,6,3,2,0,1,1,1,1,3
3481,1,3,3,10,1,4,11,9,4,5,1,1,2,1,0,1,0,1,1,1,3,1,1,6,3,1,1,1,1,0,1,2
